epoch,accuracy,learning_rate,loss,val_accuracy,val_loss
0,0.12142857164144516,0.0010000000474974513,2.3407888412475586,0.03333333507180214,2.3243231773376465
1,0.06428571790456772,0.0010000000474974513,2.3165283203125,0.06666667014360428,2.318427324295044
2,0.11428571492433548,0.0010000000474974513,2.2975997924804688,0.06666667014360428,2.321232795715332
